age,avg(AS)
44,36.0
29,24.705882352941178
19,31.571428571428573
48,26.333333333333332
22,29.545454545454547
38,27.333333333333332
54,24.0
55,24.11764705882353
26,21.58823529411765
29,57.94117647058823
37,18.866666666666667
36,16.75
43,44.0
21,15.0
48,19.0
28,37.857142857142854
49,30.833333333333332
57,8.0
30,38.64705882352941
33,23.4
22,43.5
55,24.41176470588235
26,25.818181818181817
41,27.0
50,23.125
47,27.176470588235293
46,30.705882352941178
42,24.0
51,17.058823529411764
23,38.5
41,16.11764705882353
23,26.88235294117647
24,24.176470588235293
62,16.705882352941178
38,34.888888888888886
42,47.416666666666664
65,13.6
35,34.333333333333336
37,17.333333333333332
45,31.0
35,26.5
42,34.76470588235294
34,28.1875
59,6.466666666666667
55,10.9375
48,30.58823529411765
49,40.57142857142857
54,22.647058823529413
58,14.411764705882353
46,19.41176470588235
41,47.588235294117645
33,27.0
54,31.0
30,44.05882352941177
44,14.833333333333334
54,14.4
32,25.846153846153847
42,29.176470588235293
48,20.0625
42,23.0
56,20.5625
43,24.764705882352942
46,15.5
52,17.8
42,27.470588235294116
30,23.8
36,32.8125
63,33.46153846153846
53,31.529411764705884
48,11.8
49,32.166666666666664
42,9.0
35,31.58823529411765
43,22.0
32,50.88235294117647
34,21.363636363636363
32,43.0
51,43.76470588235294
49,19.1875
37,31.0
20,21.90909090909091
44,30.941176470588236
45,34.1
63,11.0
45,8.5625
45,15.5
26,43.38461538461539
50,14.090909090909092
40,16.46153846153846
32,48.0
24,35.8235294117647
55,49.470588235294116
37,10.0
44,39.8235294117647
45,12.0
58,24.8125
37,41.666666666666664
22,32.1764705882353
37,29.625
40,46.22222222222222
43,25.41176470588235
54,28.357142857142858
32,42.0
42,31.823529411764707
25,24.058823529411764
47,30.0
41,8.470588235294118
61,8.5
66,22.933333333333334
49,23.0
39,18.3125
58,9.176470588235293
34,21.529411764705884
48,24.666666666666668
31,22.866666666666667
54,16.0
42,29.333333333333332
53,25.181818181818183
24,35.75
50,10.411764705882353
41,24.5
48,31.142857142857142
30,56.30769230769231
40,29.75
45,10.6875
44,24.142857142857142
40,27.3125
42,28.181818181818183
31,36.88235294117647
25,20.5
38,40.705882352941174
42,24.941176470588236
52,26.0
31,15.0
33,28.083333333333332
44,19.235294117647058
37,25.25
44,15.0
31,24.2
31,37.25
40,22.428571428571427
23,30.125
45,24.058823529411764
26,52.13333333333333
36,21.333333333333332
19,30.875
24,31.5
27,20.75
42,27.0
32,22.0
20,30.071428571428573
49,30.09090909090909
58,14.588235294117647
48,23.0
62,22.470588235294116
36,15.0
35,19.470588235294116
48,33.23529411764706
43,54.470588235294116
37,24.333333333333332
30,31.333333333333332
27,34.75
34,23.823529411764707
22,34.0
44,31.0
36,53.705882352941174
41,21.352941176470587
46,27.571428571428573
59,12.777777777777779
36,15.941176470588236
32,25.4
41,41.88235294117647
49,7.0
56,21.583333333333332
48,22.2
29,41.0
22,28.23076923076923
32,32.1764705882353
42,30.058823529411764
45,16.8
43,42.25
40,47.11764705882353
36,21.941176470588236
32,28.294117647058822
20,29.11764705882353
35,22.75
29,42.0
28,35.1764705882353
64,21.181818181818183
27,66.58823529411765
32,28.285714285714285
42,24.0
44,21.333333333333332
36,31.125
44,17.0
26,22.823529411764707
55,12.294117647058824
34,40.0
43,52.6
33,20.823529411764707
23,25.0
43,12.818181818181818
50,20.823529411764707
30,38.11764705882353
37,29.0
37,28.333333333333332
46,25.0
38,27.666666666666668
22,30.58823529411765
53,24.176470588235293
47,13.933333333333334
55,18.1875
35,31.705882352941178
56,25.529411764705884
57,34.294117647058826
49,30.470588235294116
35,35.666666666666664
33,23.727272727272727
38,22.133333333333333
41,26.823529411764707
27,33.470588235294116
66,30.823529411764707
55,30.714285714285715
26,18.0
45,34.64705882352941
29,36.1875
29,33.23529411764706
68,52.0
30,31.176470588235293
27,27.176470588235293
36,8.294117647058824
22,16.0
36,29.11764705882353
60,15.0
49,18.5
22,20.294117647058822
36,23.058823529411764
40,26.666666666666668
22,45.875
47,21.133333333333333
49,24.75
52,17.9375
62,11.8125
34,21.0
51,22.6
35,19.176470588235293
28,19.307692307692307
45,12.625
29,40.266666666666666
53,20.133333333333333
69,22.0
32,33.294117647058826
38,28.714285714285715
27,23.0
41,14.76923076923077
34,19.22222222222222
50,18.875
28,25.88235294117647
40,17.705882352941178
40,35.5
53,19.0
29,16.1875
39,43.46153846153846
35,16.058823529411764
40,34.529411764705884
50,12.090909090909092
66,23.571428571428573
30,36.64705882352941
33,23.235294117647058
46,27.0
26,16.666666666666668
61,14.647058823529411
33,19.625
24,18.866666666666667
51,22.333333333333332
50,48.75
44,38.285714285714285
30,32.705882352941174
25,22.583333333333332
54,32.25
32,39.8
30,42.0
55,37.18181818181818
60,42.0
57,17.470588235294116
47,26.529411764705884
48,36.05882352941177
39,26.285714285714285
38,18.705882352941178
28,31.636363636363637
19,22.714285714285715
34,24.470588235294116
25,26.90909090909091
40,37.76923076923077
30,22.428571428571427
29,28.058823529411764
25,25.0
36,29.176470588235293
36,36.76470588235294
35,36.714285714285715
26,42.0
29,27.0
37,31.571428571428573
28,51.666666666666664
55,19.529411764705884
46,22.916666666666668
23,26.9375
49,20.0
24,20.0
42,7.9411764705882355
31,29.545454545454547
21,35.35294117647059
30,26.823529411764707
27,22.5625
31,22.0
43,12.647058823529411
47,32.35294117647059
24,36.6875
54,21.5625
60,11.647058823529411
37,26.764705882352942
27,22.666666666666668
25,55.76923076923077
37,28.875
54,40.11764705882353
55,16.0
47,27.428571428571427
27,14.0
62,20.375
35,29.615384615384617
46,33.75
35,29.5
37,7.0
43,55.75
56,31.294117647058822
39,24.176470588235293
31,29.333333333333332
62,16.0
47,17.58823529411765
58,24.176470588235293
27,14.615384615384615
68,32.64705882352941
38,22.11764705882353
28,28.0
50,31.692307692307693
47,10.875
54,19.416666666666668
28,17.666666666666668
45,36.4375
45,8.4
34,11.0
45,10.529411764705882
20,37.64705882352941
31,48.1764705882353
49,19.76923076923077
41,30.4375
48,28.3125
29,17.6
47,8.5
53,47.0
35,34.5
34,23.647058823529413
44,25.0
38,21.46153846153846
23,31.53846153846154
31,23.0
27,16.272727272727273
28,28.266666666666666
45,24.333333333333332
33,32.15384615384615
36,15.176470588235293
48,17.941176470588236
33,23.928571428571427
36,21.666666666666668
34,22.0
63,16.181818181818183
52,11.0
29,19.6
22,27.0
55,21.0625
21,28.8125
33,22.76923076923077
40,20.76923076923077
24,17.1875
47,30.615384615384617
20,26.153846153846153
47,19.529411764705884
50,36.8
37,19.625
39,29.4375
39,11.0
35,45.25
41,28.166666666666668
58,15.0
35,22.294117647058822
25,30.1875
51,22.294117647058822
47,12.941176470588236
54,11.933333333333334
46,25.0
27,37.13333333333333
42,20.5625
69,26.625
41,33.083333333333336
41,14.461538461538462
34,39.705882352941174
44,14.882352941176471
20,28.0
38,25.0
25,22.11764705882353
29,11.733333333333333
57,24.866666666666667
33,30.666666666666668
53,8.2
48,14.181818181818182
32,29.647058823529413
46,28.666666666666668
50,26.5
55,29.666666666666668
35,25.0
29,16.5
37,42.1875
29,30.823529411764707
64,22.285714285714285
51,27.6
48,35.6
31,33.0
32,26.285714285714285
69,32.666666666666664
25,12.466666666666667
49,9.333333333333334
64,15.875
28,34.46153846153846
42,40.294117647058826
43,23.705882352941178
42,30.0625
40,9.0
40,18.294117647058822
48,13.0
42,22.0
62,19.666666666666668
43,36.333333333333336
48,14.666666666666666
25,28.22222222222222
35,18.866666666666667
34,30.88235294117647
60,22.0
40,26.727272727272727
43,7.875
34,35.54545454545455
40,14.875
45,27.0
42,10.823529411764707
35,40.84615384615385
33,19.0
41,27.294117647058822
30,27.333333333333332
37,33.470588235294116
30,22.941176470588236
36,26.375
26,40.45454545454545
39,33.733333333333334
49,2.0
29,40.72727272727273
26,33.53846153846154
27,39.05882352941177
41,16.470588235294116
38,34.733333333333334
35,10.0
23,31.125
58,16.8
44,31.4
27,12.0
31,17.0
28,53.333333333333336
60,13.0
27,30.352941176470587
51,33.69230769230769
37,20.923076923076923
40,67.0
32,21.647058823529413
25,36.35294117647059
52,29.058823529411764
47,32.875
54,11.235294117647058
32,19.2
29,25.529411764705884
26,35.8235294117647
49,20.727272727272727
19,36.0
42,35.1764705882353
41,12.0
37,21.235294117647058
51,21.90909090909091
59,16.0
46,16.0
41,22.666666666666668
48,14.0
46,15.117647058823529
25,27.666666666666668
49,23.75
31,15.764705882352942
52,18.933333333333334
68,12.266666666666667
35,8.5
63,19.41176470588235
32,27.692307692307693
68,17.857142857142858
59,17.1875
61,33.1764705882353
66,9.0
42,48.8
41,28.058823529411764
36,45.1764705882353
27,26.41176470588235
24,20.25
34,18.066666666666666
55,27.4
65,14.875
45,20.8
28,18.235294117647058
61,14.8125
32,42.111111111111114
25,26.916666666666668
54,34.666666666666664
45,30.5625
46,21.142857142857142
57,37.8235294117647
52,14.9375
27,31.444444444444443
44,41.411764705882355
51,48.2
46,48.88235294117647
30,34.93333333333333
41,38.23529411764706
47,47.333333333333336
42,26.818181818181817
50,19.0
31,22.235294117647058
29,60.666666666666664
51,18.823529411764707
27,19.5625
24,35.0
36,28.294117647058822
37,52.3
30,11.411764705882353
21,24.642857142857142
31,23.58823529411765
52,30.875
26,21.615384615384617
47,18.2
25,35.35294117647059
44,36.0
55,32.6
68,7.8125
34,34.23529411764706
60,22.454545454545453
30,47.1
67,29.176470588235293
56,21.941176470588236
50,39.88235294117647
48,35.42857142857143
29,22.636363636363637
37,36.69230769230769
21,19.2
26,35.15384615384615
35,37.0
37,14.0
42,43.30769230769231
55,30.941176470588236
61,10.0
24,36.44444444444444
44,24.833333333333332
57,26.647058823529413
38,20.764705882352942
25,20.0
47,32.64705882352941
29,38.07142857142857
50,23.8
36,28.214285714285715
36,24.764705882352942
21,36.5
25,46.5
49,20.125
31,20.88888888888889
34,14.666666666666666
38,47.2
20,34.45454545454545
22,30.428571428571427
22,34.86666666666667
22,39.0625
49,38.9375
24,21.0
32,31.666666666666668
54,16.25
61,15.117647058823529
62,17.0
46,11.5
49,28.571428571428573
49,38.25
25,32.25
59,22.0
26,30.58823529411765
28,21.58823529411765
38,12.857142857142858
23,45.0
32,24.375
66,15.333333333333334
38,30.0
31,19.0
23,23.41176470588235
21,40.23529411764706
34,41.35294117647059
58,25.11764705882353
38,31.705882352941178
36,22.75
55,24.764705882352942
38,24.235294117647058
51,19.571428571428573
33,21.823529411764707
26,35.875
38,15.529411764705882
45,35.0
20,27.294117647058822
43,25.0
32,20.916666666666668
47,43.411764705882355
46,35.13333333333333
42,25.25
31,30.307692307692307
27,29.916666666666668
52,15.823529411764707
58,22.1875
65,3.5
34,24.88235294117647
47,14.5
47,29.533333333333335
37,38.75
23,10.0
21,23.294117647058822
66,9.294117647058824
50,12.75
40,19.0
22,32.125
52,26.625
41,32.625
52,18.470588235294116
31,49.3125
48,26.352941176470587
41,18.666666666666668
21,29.470588235294116
65,21.533333333333335
20,19.4
30,12.0
69,7.466666666666667
35,16.470588235294116
35,24.0
33,23.0
55,15.181818181818182
40,15.222222222222221
28,26.625
26,28.5
22,32.666666666666664
31,9.705882352941176
45,31.0
26,22.875
31,31.571428571428573
30,26.375
26,31.941176470588236
22,23.0
40,55.25
26,38.5
24,17.866666666666667
27,22.2
30,22.0625
35,14.764705882352942
31,29.705882352941178
59,4.823529411764706
24,34.0
46,17.428571428571427
68,7.461538461538462
47,28.58823529411765
49,12.0
52,16.4375
50,26.11764705882353
32,61.4
27,17.0
32,32.8235294117647
50,42.07692307692308
39,29.352941176470587
44,24.11764705882353
26,18.0
43,50.35294117647059
64,47.64705882352941
24,41.81818181818182
44,12.411764705882353
52,23.176470588235293
50,30.25
33,21.5
35,20.866666666666667
24,21.25
34,14.352941176470589
33,28.333333333333332
22,31.625
54,32.6
27,37.6
40,40.294117647058826
52,24.857142857142858
20,15.142857142857142
20,25.8
28,25.41176470588235
28,32.1764705882353
42,28.0
47,32.4
61,23.875
20,47.0
33,30.6
57,40.8235294117647
34,44.13333333333333
23,34.375
30,22.647058823529413
38,22.375
52,23.727272727272727
46,17.0
35,40.6
39,36.2
30,17.5
61,24.857142857142858
67,37.285714285714285
25,25.0
31,52.470588235294116
29,47.2
37,35.69230769230769
35,33.705882352941174
51,39.42857142857143
26,18.529411764705884
43,19.941176470588236
30,51.75
45,25.0
27,30.6875
56,21.428571428571427
55,13.88888888888889
51,14.6
50,48.6
24,44.166666666666664
21,23.352941176470587
27,27.6
51,29.705882352941178
24,43.0
31,39.94117647058823
30,44.76470588235294
50,21.8
47,24.714285714285715
51,25.294117647058822
27,37.8
35,39.05882352941177
36,27.176470588235293
53,19.235294117647058
41,23.785714285714285
44,27.294117647058822
43,19.6
64,19.125
29,45.63636363636363
32,36.888888888888886
31,11.2
30,39.470588235294116
54,32.666666666666664
35,32.75
22,11.294117647058824
52,17.142857142857142
22,27.294117647058822
24,25.88235294117647
27,30.0625
28,28.142857142857142
47,22.41176470588235
49,16.333333333333332
42,33.23529411764706
24,34.0
34,14.823529411764707
69,11.0
51,31.705882352941178
40,16.666666666666668
53,31.714285714285715
51,27.0
36,22.533333333333335
39,36.64705882352941
47,16.7
41,9.75
39,24.875
39,17.75
32,26.166666666666668
46,30.846153846153847
52,19.88235294117647
36,23.5
37,25.3125
19,42.166666666666664
44,43.357142857142854
40,18.8
39,26.733333333333334
25,29.0
44,26.647058823529413
54,10.333333333333334
36,21.846153846153847
36,21.5
54,35.94117647058823
23,34.30769230769231
40,28.533333333333335
56,18.625
54,20.4
29,57.0
34,42.8235294117647
50,45.06666666666667
35,40.23529411764706
46,34.2
41,13.647058823529411
54,23.4375
30,25.846153846153847
54,11.8
34,37.0
42,21.470588235294116
47,22.0
34,23.0625
27,42.1764705882353
26,26.176470588235293
29,28.25
24,20.6875
34,26.2
54,17.0
59,11.352941176470589
40,28.235294117647058
23,23.5
44,11.25
51,27.647058823529413
45,27.4
41,20.235294117647058
37,17.5
35,32.11764705882353
37,12.0
41,34.857142857142854
52,24.8
44,17.0
50,27.88235294117647
21,22.5
25,33.0
49,16.375
46,16.0
52,17.647058823529413
25,17.0
43,18.0
29,16.5
41,21.823529411764707
57,19.125
52,22.11764705882353
21,46.4
37,24.11764705882353
28,18.90909090909091
26,21.2
54,25.647058823529413
27,23.88235294117647
22,16.583333333333332
40,34.07692307692308
30,30.647058823529413
49,65.4
27,15.0
33,28.125
65,27.352941176470587
26,26.266666666666666
25,33.9375
25,25.2
32,32.833333333333336
40,26.352941176470587
37,35.0
47,23.470588235294116
51,12.625
41,41.53846153846154
30,24.1875
27,24.444444444444443
48,12.0
42,27.88235294117647
24,25.333333333333332
36,33.76470588235294
26,33.0
42,34.8235294117647
36,22.352941176470587
32,41.05882352941177
53,24.125
38,27.076923076923077
45,18.533333333333335
55,10.384615384615385
46,46.333333333333336
29,17.933333333333334
41,16.666666666666668
31,24.375
53,21.352941176470587
22,29.0
54,39.88235294117647
40,45.666666666666664
35,15.533333333333333
34,32.0
54,22.733333333333334
45,19.058823529411764
41,33.083333333333336
38,24.5
42,30.294117647058822
28,32.15384615384615
50,25.58823529411765
34,12.454545454545455
36,15.636363636363637
46,36.07142857142857
44,13.941176470588236
26,27.5
36,20.176470588235293
54,26.41176470588235
29,37.0
51,42.733333333333334
51,12.266666666666667
28,24.764705882352942
21,33.88235294117647
42,47.38461538461539
41,47.0
59,34.11764705882353
21,39.88235294117647
62,38.23529411764706
61,14.454545454545455
43,38.25
31,22.076923076923077
20,21.307692307692307
31,25.625
43,39.4
26,20.2
34,22.666666666666668
30,24.058823529411764
43,9.0
24,16.8
28,31.0
58,12.266666666666667
34,47.375
33,34.666666666666664
46,21.692307692307693
41,16.625
28,29.0
50,27.0
26,33.5
26,50.294117647058826
39,28.705882352941178
45,16.5
30,27.2
60,20.41176470588235
50,24.0
37,13.266666666666667
20,53.55555555555556
45,19.941176470588236
45,28.636363636363637
25,63.8235294117647
34,37.75
23,43.38461538461539
27,17.75
24,25.866666666666667
49,15.923076923076923
53,23.11764705882353
48,9.166666666666666
48,56.75
58,20.5
45,38.5
28,40.4
22,44.46153846153846
51,25.7
31,19.705882352941178
35,32.0
44,38.4
22,30.0
21,32.4
27,27.5625
40,12.25
57,18.636363636363637
27,45.75
46,7.846153846153846
52,21.58823529411765
38,20.0
50,13.933333333333334
68,15.75
52,30.764705882352942
37,40.5
38,18.636363636363637
33,33.94117647058823
38,7.142857142857143
60,13.833333333333334
65,20.0
35,11.4
33,32.666666666666664
33,21.41176470588235
25,25.235294117647058
42,24.470588235294116
49,25.0
27,13.692307692307692
36,20.764705882352942
38,16.705882352941178
28,29.625
44,32.53846153846154
46,13.0
45,17.272727272727273
26,27.88235294117647
59,16.0
25,25.5
27,22.58823529411765
24,28.058823529411764
21,24.352941176470587
55,35.166666666666664
34,15.0
40,38.1875
28,19.466666666666665
30,27.714285714285715
33,25.846153846153847
41,59.90909090909091
20,27.181818181818183
48,12.866666666666667
54,23.58823529411765
32,23.58823529411765
60,21.470588235294116
44,57.8
39,22.1
27,38.6
25,27.58823529411765
46,23.875
48,29.666666666666668
57,10.0
61,23.2
50,31.11764705882353
67,16.0
19,16.352941176470587
30,26.3
34,41.285714285714285
44,17.0
31,31.266666666666666
41,20.272727272727273
27,40.11764705882353
32,23.666666666666668
62,7.352941176470588
34,22.235294117647058
40,26.23076923076923
45,35.94117647058823
30,17.0
33,24.9
39,41.23529411764706
35,22.555555555555557
69,36.285714285714285
31,36.470588235294116
51,34.333333333333336
55,10.6875
25,17.375
39,12.533333333333333
29,24.0
41,13.764705882352942
49,20.181818181818183
59,21.375
50,39.0
39,32.05882352941177
47,24.764705882352942
24,18.176470588235293
50,17.0
34,27.647058823529413
46,16.928571428571427
51,25.333333333333332
24,49.1764705882353
44,39.6
39,16.5
47,30.571428571428573
21,27.333333333333332
27,26.3125
26,14.294117647058824
42,29.5
22,50.916666666666664
38,30.76923076923077
45,45.4
47,22.818181818181817
37,27.066666666666666
23,28.58823529411765
20,23.8
33,39.9375
30,25.0
40,16.764705882352942
39,21.285714285714285
25,47.705882352941174
36,26.142857142857142
35,21.727272727272727
39,46.0
47,20.176470588235293
60,23.454545454545453
46,16.58823529411765
29,39.44444444444444
56,17.41176470588235
63,44.0
43,47.54545454545455
60,25.6875
28,31.823529411764707
21,35.0
40,20.333333333333332
33,14.0
39,38.285714285714285
45,34.0
44,21.0
24,22.5
51,21.0
36,30.714285714285715
42,18.846153846153847
24,23.571428571428573
41,20.0
36,36.3125
33,43.53333333333333
26,24.25
55,8.7
41,44.35294117647059
54,22.625
20,36.733333333333334
40,23.0
32,28.647058823529413
38,21.266666666666666
50,8.0
37,14.666666666666666
42,19.166666666666668
33,15.294117647058824
29,35.1875
57,24.375
46,24.666666666666668
50,11.666666666666666
28,21.77777777777778
35,15.0
53,15.0
58,6.6
53,7.0
29,28.571428571428573
46,16.0
35,12.666666666666666
49,26.0
38,12.0
57,24.294117647058822
43,16.933333333333334
38,28.0
30,22.11764705882353
50,24.22222222222222
38,22.066666666666666
54,27.0
55,19.666666666666668
20,13.8125
30,30.941176470588236
35,25.5
50,28.25
21,32.4375
46,28.857142857142858
55,18.647058823529413
35,30.294117647058822
48,13.0
51,35.88235294117647
51,10.235294117647058
40,43.375
43,18.764705882352942
28,34.0625
36,34.92307692307692
28,24.4
19,21.88235294117647
48,15.5
31,19.307692307692307
23,18.285714285714285
23,20.8125
62,36.76470588235294
35,25.53846153846154
20,18.0
30,20.125
34,49.84615384615385
33,25.357142857142858
30,43.7
39,21.88235294117647
60,28.0
50,23.647058823529413
57,5.6
30,34.3125
46,28.357142857142858
29,40.53333333333333
44,21.0
38,13.555555555555555
64,30.75
50,20.058823529411764
35,31.4375
40,25.125
45,8.75
23,20.176470588235293
37,21.266666666666666
26,26.0
25,20.25
56,12.533333333333333
54,35.125
48,3.6923076923076925
38,32.5
55,21.5
31,21.058823529411764
33,21.11764705882353
22,33.285714285714285
34,20.529411764705884
30,35.875
58,14.5
36,29.0
24,46.214285714285715
37,18.75
33,26.09090909090909
30,31.0
34,30.285714285714285
50,32.1764705882353
39,26.266666666666666
56,21.875
40,43.357142857142854
40,18.866666666666667
52,3.3333333333333335
39,22.384615384615383
49,18.733333333333334
49,25.857142857142858
51,28.0625
39,23.4
49,22.857142857142858
61,14.6
45,10.6875
60,12.875
31,32.18181818181818
32,24.8
31,21.88235294117647
28,24.705882352941178
31,22.0
30,36.5625
21,37.1764705882353
46,43.6875
33,13.764705882352942
41,28.176470588235293
63,22.714285714285715
46,10.416666666666666
54,31.533333333333335
46,21.0
26,21.272727272727273
30,25.666666666666668
53,8.6875
37,36.214285714285715
39,23.176470588235293
36,22.928571428571427
55,20.0
44,30.75
42,38.4
65,29.071428571428573
49,19.444444444444443
25,45.13333333333333
32,21.6875
29,35.5
36,39.8235294117647
24,26.375
47,25.5
44,26.0
56,37.35294117647059
49,39.0
36,8.0
31,20.5
43,27.0
27,23.823529411764707
25,32.55555555555556
57,19.764705882352942
37,31.0
49,39.11764705882353
32,29.076923076923077
41,38.36363636363637
55,28.3125
35,6.266666666666667
41,19.176470588235293
48,35.57142857142857
44,21.0
37,36.64705882352941
37,31.0
61,25.058823529411764
46,31.642857142857142
27,40.0
61,45.875
39,26.0
36,17.823529411764707
35,23.058823529411764
66,37.785714285714285
59,32.714285714285715
26,29.529411764705884
19,31.176470588235293
25,22.5
52,18.764705882352942
29,26.75
64,12.470588235294118
37,22.0
26,21.764705882352942
29,16.857142857142858
58,16.352941176470587
54,54.75
19,22.46153846153846
36,19.823529411764707
57,28.6
47,23.470588235294116
40,17.6875
41,29.46153846153846
27,25.8
37,15.0
21,28.41176470588235
30,30.352941176470587
22,28.375
21,31.0
34,22.933333333333334
29,14.941176470588236
22,25.25
46,66.0
46,14.090909090909092
39,27.11764705882353
27,26.0
58,13.866666666666667
64,14.0
44,19.941176470588236
53,31.470588235294116
39,21.833333333333332
26,32.23529411764706
50,11.266666666666667
34,38.529411764705884
42,26.0
25,13.0
25,42.5625
54,12.882352941176471
50,20.125
39,28.272727272727273
24,55.25
32,31.0
56,26.0
29,39.0
57,39.13333333333333
34,29.5
47,48.9375
27,29.333333333333332
62,14.2
25,25.41176470588235
52,17.46153846153846
35,26.470588235294116
50,31.176470588235293
38,18.5
26,21.166666666666668
65,14.4
39,21.88235294117647
24,22.666666666666668
41,38.583333333333336
29,21.333333333333332
46,41.333333333333336
38,27.625
40,20.2
22,25.0
40,29.0
33,27.294117647058822
21,24.941176470588236
36,36.588235294117645
37,35.705882352941174
45,13.176470588235293
53,33.8235294117647
34,39.25
66,22.285714285714285
32,59.0
55,19.153846153846153
40,41.25
46,23.0
43,22.058823529411764
35,27.90909090909091
34,18.0
51,10.8
32,23.75
39,31.0
25,15.0
38,15.117647058823529
36,22.2
52,24.866666666666667
54,22.0
31,31.5
53,24.866666666666667
27,46.06666666666667
45,17.0
26,33.714285714285715
44,22.333333333333332
62,14.0
58,18.0
51,21.470588235294116
60,26.666666666666668
52,30.0
58,19.25
44,47.1764705882353
29,25.25
46,17.941176470588236
22,24.0625
43,34.8235294117647
20,22.0
40,28.235294117647058
34,16.0
48,25.11764705882353
54,24.0
29,26.352941176470587
28,26.133333333333333
59,31.444444444444443
25,22.6
31,32.411764705882355
49,24.375
38,24.5625
53,26.4375
25,32.30769230769231
20,37.0625
58,24.0
39,15.0
53,16.125
55,19.133333333333333
28,32.76470588235294
53,22.941176470588236
31,23.352941176470587
23,19.0
34,42.0
42,22.75
31,17.933333333333334
45,10.11111111111111
41,34.35294117647059
49,16.6
56,18.0
28,36.125
33,23.0
28,30.823529411764707
46,27.46153846153846
45,24.8
37,31.583333333333332
30,27.0
34,36.125
31,21.0
38,11.666666666666666
48,44.666666666666664
44,30.133333333333333
47,11.11111111111111
28,28.875
35,44.8
52,16.0
44,15.823529411764707
37,37.6
29,21.647058823529413
31,22.0
51,29.4375
26,18.88235294117647
22,38.666666666666664
44,39.35294117647059
42,18.058823529411764
40,29.470588235294116
40,26.176470588235293
48,13.933333333333334
45,41.1875
30,19.2
34,28.357142857142858
23,29.470588235294116
23,24.076923076923077
29,54.625
35,15.470588235294118
36,29.11764705882353
37,11.529411764705882
20,25.533333333333335
55,66.5
31,17.11764705882353
47,15.733333333333333
41,34.18181818181818
38,33.23076923076923
30,23.0625
34,15.411764705882353
25,29.176470588235293
48,17.0
32,20.0
22,33.63636363636363
49,44.53333333333333
41,21.176470588235293
38,34.0
30,28.142857142857142
58,25.25
22,41.61538461538461
58,10.692307692307692
37,24.857142857142858
46,24.266666666666666
30,27.470588235294116
32,34.6
25,20.0
51,31.4375
29,30.0
42,25.375
30,25.0
59,15.0
24,26.8
28,29.5
50,22.0
24,29.0
34,40.88235294117647
61,32.0
46,27.375
39,28.0
33,29.4375
53,16.3125
69,12.0
20,25.75
35,41.94117647058823
57,18.181818181818183
24,21.0
52,16.647058823529413
26,17.764705882352942
44,22.0
27,9.0
21,35.529411764705884
56,14.166666666666666
32,42.0
45,11.588235294117647
34,32.8235294117647
38,19.4375
36,39.6
24,40.1764705882353
34,25.875
31,22.25
53,39.3125
41,25.4
56,28.625
43,38.13333333333333
40,20.666666666666668
27,11.357142857142858
45,14.941176470588236
53,27.235294117647058
39,20.529411764705884
65,10.0
29,51.0
40,25.75
52,17.764705882352942
33,32.75
61,20.176470588235293
34,27.25
40,33.6
32,25.428571428571427
49,28.647058823529413
28,14.529411764705882
59,11.833333333333334
23,22.9375
33,36.529411764705884
27,37.15384615384615
51,30.214285714285715
33,31.41176470588235
39,30.75
42,13.1
54,14.588235294117647
65,14.941176470588236
49,29.0
51,21.647058823529413
28,22.666666666666668
24,27.666666666666668
34,15.428571428571429
29,29.733333333333334
27,39.833333333333336
32,12.0
31,26.705882352941178
32,37.84615384615385
59,18.636363636363637
37,30.88235294117647
25,44.35294117647059
48,37.5
30,34.69230769230769
20,21.58823529411765
38,51.5
58,18.176470588235293
32,17.428571428571427
50,24.125
50,22.0
24,19.6
65,4.0
40,21.285714285714285
27,15.692307692307692
41,26.0
30,30.3125
56,30.333333333333332
67,11.0
30,21.266666666666666
64,21.41176470588235
38,23.529411764705884
22,25.352941176470587
48,20.529411764705884
49,21.8
64,34.5
51,31.25
53,19.823529411764707
25,29.5
20,60.3
27,32.75
40,27.0
50,16.0
30,24.58823529411765
36,22.058823529411764
60,18.941176470588236
44,20.5
57,23.0
38,19.1875
46,21.705882352941178
26,25.571428571428573
40,24.454545454545453
26,44.3
43,20.0
24,26.333333333333332
30,32.35294117647059
37,47.5625
42,22.75
38,11.75
51,31.9375
44,15.222222222222221
44,17.529411764705884
28,32.357142857142854
29,16.0
22,32.529411764705884
41,13.4
56,13.823529411764707
37,17.0
36,32.294117647058826
36,15.454545454545455
24,49.588235294117645
19,25.214285714285715
42,24.375
47,19.375
26,24.76923076923077
55,28.4
35,26.77777777777778
38,25.666666666666668
37,31.75
27,35.53333333333333
55,31.294117647058822
48,14.857142857142858
58,25.933333333333334
42,28.41176470588235
55,26.58823529411765
35,14.588235294117647
25,16.25
51,32.666666666666664
66,43.8125
47,43.714285714285715
50,11.0
55,4.823529411764706
47,23.88235294117647
49,24.823529411764707
38,19.0
52,27.529411764705884
47,23.0
49,32.72727272727273
24,19.6
39,44.8
36,23.352941176470587
49,38.11764705882353
45,38.0
18,10.5
30,28.75
50,42.0
53,12.642857142857142
49,35.15384615384615
35,18.6
27,39.588235294117645
26,37.529411764705884
50,19.9
40,27.0
57,31.272727272727273
21,24.0
59,31.058823529411764
32,26.866666666666667
24,30.333333333333332
43,35.666666666666664
41,28.625
41,25.11764705882353
63,11.333333333333334
38,56.0
47,20.352941176470587
30,20.166666666666668
59,15.0
30,35.61538461538461
30,53.61538461538461
