type_mob,count_weeks
returner,0.5265306122448978
explorer,0.42857142857142855
explorer,0.3600000000000001
explorer,0.3857142857142856
returner,0.672727272727273
explorer,0.35294117647058826
explorer,0.3178571428571427
returner,0.4652777777777777
explorer,0.525
returner,0.6590909090909091
explorer,0.2777777777777775
explorer,0.3916666666666667
returner,0.46929824561403494
explorer,0.31301587301587275
explorer,0.29743589743589727
returner,0.3567251461988299
explorer,0.5999999999999996
returner,0.8800000000000001
returner,0.37234042553191476
returner,0.8194444444444445
returner,0.34920634920634946
returner,0.42000000000000004
returner,0.433179723502304
explorer,0.25523809523809515
explorer,0.3421052631578945
explorer,0.5079365079365079
explorer,0.2576779026217226
explorer,0.3454545454545455
explorer,0.20880503144654058
explorer,1.0
returner,0.603174603174603
returner,0.7321428571428574
returner,0.6747967479674796
explorer,0.9468085106382979
explorer,0.31460674157303425
explorer,0.2764705882352941
explorer,0.3241379310344825
explorer,0.42657342657342723
explorer,0.26527777777777767
explorer,0.2626373626373625
returner,0.32727272727272727
explorer,0.25510204081632654
explorer,0.3992968357609245
explorer,0.34848484848484834
returner,0.548611111111111
returner,0.4033333333333333
returner,0.4357142857142855
explorer,0.7414965986394559
explorer,0.972972972972973
returner,0.5369458128078819
explorer,0.3979591836734694
returner,0.5047619047619047
explorer,0.3738461538461537
returner,0.6043478260869563
returner,0.6132404181184667
returner,0.37762237762237755
returner,1.0
explorer,0.35886524822695026
returner,0.7333333333333333
explorer,0.27731092436974775
returner,0.9666666666666667
returner,0.47654320987654314
explorer,0.317948717948718
returner,1.0
returner,0.7111111111111111
explorer,0.30194805194805235
returner,0.7074468085106383
explorer,0.3779999999999998
explorer,0.26296296296296284
returner,0.38602150537634405
returner,0.9918032786885246
returner,0.4285714285714284
returner,0.6035087719298242
explorer,0.20896358543417357
returner,0.4952380952380951
returner,0.6555555555555556
explorer,0.37353324641460234
explorer,0.3592592592592591
returner,1.0
returner,0.5142857142857142
returner,0.4598214285714286
returner,0.6127450980392155
returner,0.5085714285714283
explorer,0.33619047619047604
explorer,0.23581932773109232
returner,0.47368421052631576
returner,0.5164835164835162
returner,0.48421052631578954
returner,0.42678571428571416
explorer,0.6554054054054054
explorer,0.6258503401360547
returner,0.5571428571428572
returner,0.9791666666666666
returner,0.8217054263565892
returner,0.41517857142857134
explorer,0.7326732673267325
returner,0.5129629629629628
returner,0.5466666666666666
explorer,1.0
explorer,0.3895833333333333
returner,0.5933333333333334
explorer,0.2682539682539681
returner,0.3736263736263735
explorer,0.39262820512820507
returner,0.3845238095238094
explorer,0.31285714285714256
explorer,0.27733333333333343
explorer,0.277350427350427
explorer,0.4805194805194807
explorer,0.296551724137931
returner,0.9714285714285714
explorer,0.3488888888888889
returner,0.48172757475083033
returner,0.3966165413533832
explorer,0.5451127819548871
returner,0.6117647058823529
explorer,0.34252873563218383
explorer,0.29457364341085246
explorer,0.4111111111111107
explorer,0.6227272727272727
returner,0.8269230769230769
returner,0.975
explorer,0.2554707379134858
explorer,0.2369337979094076
returner,0.3112244897959182
explorer,0.29703703703703677
returner,0.5396825396825397
returner,0.8174603174603176
explorer,0.3931623931623931
explorer,0.3607142857142858
explorer,0.9711538461538461
explorer,0.34427860696517393
explorer,0.41212121212121205
returner,0.9802631578947368
explorer,0.296969696969697
explorer,0.41352201257861637
explorer,0.6547619047619051
explorer,0.4217907227615964
returner,0.803921568627451
returner,0.6666666666666666
returner,0.5333333333333333
returner,0.4134615384615385
explorer,0.4125000000000001
explorer,0.542857142857143
explorer,0.74
returner,0.38947368421052647
returner,1.0
explorer,0.3677419354838708
returner,0.7943262411347517
explorer,0.4934210526315789
returner,0.6544117647058824
explorer,0.7277777777777776
returner,0.8020833333333334
returner,0.37244897959183665
returner,0.515625
explorer,0.5491525423728811
explorer,0.34848484848484834
explorer,0.4799999999999998
returner,1.0
returner,0.5465116279069765
explorer,0.38311688311688297
explorer,0.4507246376811594
explorer,0.3440613026819922
returner,1.0
returner,0.5974025974025974
returner,0.7291666666666666
explorer,0.3151785714285712
explorer,0.37499999999999983
returner,0.7142857142857142
explorer,0.235955056179775
explorer,0.3888888888888887
explorer,0.4827586206896549
explorer,0.2991452991452989
explorer,0.5824175824175823
returner,0.8518518518518517
explorer,0.41364605543710004
returner,1.0
explorer,0.393939393939394
returner,0.4142011834319528
returner,0.626984126984127
returner,0.5289855072463766
explorer,0.38124999999999976
explorer,0.4017857142857138
explorer,0.24168297455968663
explorer,0.3499999999999998
returner,0.6442307692307693
explorer,0.3466898954703831
returner,0.9838709677419355
explorer,0.32833333333333303
returner,0.521978021978022
returner,0.33620689655172403
explorer,0.4949494949494948
explorer,0.20813008130081304
returner,0.7727272727272727
explorer,0.5212121212121212
explorer,0.40234375
returner,0.6776315789473685
explorer,0.3476190476190475
returner,1.0
returner,0.5
returner,0.8999999999999999
returner,0.5190476190476193
returner,0.6421568627450979
returner,0.5948717948717946
explorer,0.44064386317907434
returner,0.6166666666666667
returner,1.0
explorer,0.468181818181818
returner,0.990909090909091
explorer,0.32198581560283673
explorer,0.3495495495495496
explorer,0.308888888888889
returner,1.0
explorer,0.4146341463414632
returner,0.7777777777777778
explorer,0.3773109243697476
explorer,0.3818493150684932
explorer,0.4786324786324785
returner,0.5943396226415094
returner,0.4345238095238093
explorer,0.3181818181818182
explorer,0.36239316239316244
explorer,0.3666666666666667
explorer,0.4010025062656639
explorer,0.314935064935065
returner,0.48206751054852304
explorer,0.29489795918367334
returner,0.4485294117647059
explorer,0.3199999999999998
explorer,0.26372549019607816
explorer,0.34716981132075464
returner,0.4782608695652174
explorer,0.6486486486486487
returner,0.49417249417249465
returner,0.4952380952380953
explorer,0.38313609467455595
explorer,0.3111111111111111
returner,0.41895604395604386
returner,0.5864661654135338
explorer,0.3733153638814015
returner,1.0
explorer,0.3188405797101448
returner,0.4038461538461538
returner,0.5267489711934155
explorer,0.21008403361344516
returner,0.3656174334140443
returner,0.5345029239766081
returner,0.8028673835125448
returner,0.45061728395061734
explorer,1.0
returner,0.5735714285714285
explorer,0.44927536231884047
explorer,0.7428571428571429
explorer,0.24382022471910095
explorer,0.3321513002364062
returner,0.967741935483871
explorer,0.33563218390804583
returner,0.5180555555555553
explorer,0.3444444444444444
returner,0.8444444444444444
returner,0.4864864864864863
explorer,0.30110375275938156
returner,0.6249999999999999
returner,1.0
explorer,0.3420621931260227
explorer,1.0
explorer,0.40624999999999983
explorer,0.2863636363636364
explorer,0.400318979266348
returner,0.5123626373626373
returner,0.8444444444444444
explorer,0.2695402298850573
returner,0.7878787878787876
returner,0.675
explorer,0.32291666666666674
returner,0.651595744680851
returner,0.5462962962962964
returner,0.36263736263736257
explorer,0.31313131313131304
explorer,0.3307240704500976
explorer,0.26343042071197387
explorer,0.385185185185185
returner,0.5303030303030302
returner,0.6074074074074074
explorer,0.35178571428571426
explorer,0.532407407407407
returner,0.6444444444444445
returner,0.4853479853479851
explorer,0.5333333333333334
returner,0.61328125
explorer,0.6509433962264151
returner,0.4027149321266967
explorer,0.3276515151515152
returner,0.8245614035087718
returner,0.47212543554006964
returner,0.5285714285714286
explorer,0.3520833333333332
returner,0.447674418604651
explorer,0.3955555555555556
explorer,0.37818181818181806
returner,0.3401360544217688
explorer,0.24743589743589742
returner,1.0
returner,0.4688644688644687
returner,0.5833333333333334
returner,0.9411764705882353
explorer,0.3381336405529956
returner,0.75
explorer,0.3425160697887976
explorer,0.40131578947368424
explorer,0.705
returner,0.6190476190476187
returner,1.0
explorer,0.5527950310559003
explorer,0.3892857142857144
returner,0.3674812030075187
explorer,0.6258503401360543
explorer,0.37058823529411744
returner,0.9558823529411765
explorer,0.28826530612244905
returner,0.5069444444444442
returner,0.38596491228070184
explorer,0.3647058823529412
explorer,0.44444444444444425
explorer,0.39279588336192145
explorer,0.21743697478991578
explorer,0.38047138047138096
returner,0.3775510204081631
explorer,0.9893617021276596
returner,0.2892561983471077
explorer,0.24137931034482776
returner,0.35444444444444423
explorer,0.5093023255813952
explorer,0.5375
returner,1.0
explorer,0.351111111111111
explorer,0.5632653061224485
returner,0.4837662337662337
returner,0.41666666666666646
explorer,0.30760368663594456
explorer,0.43154761904761907
returner,0.6346153846153846
returner,0.5716666666666667
explorer,0.324175824175824
returner,0.4246913580246914
explorer,0.3352883675464323
returner,0.3549549549549548
explorer,1.0
returner,0.640625
explorer,0.4407294832826748
returner,0.41294642857142844
explorer,0.2678062678062678
explorer,0.36949685534591226
explorer,0.44999999999999996
explorer,0.9830508474576272
returner,0.5510204081632653
explorer,0.312941176470588
explorer,0.6168478260869565
explorer,0.2470138557095088
returner,1.0
explorer,0.46343537414965974
returner,0.48148148148148134
explorer,0.2804687499999999
explorer,0.26944444444444454
explorer,0.2606060606060604
returner,0.3362318840579711
explorer,0.3718434343434346
returner,0.6571428571428569
explorer,0.29777777777777786
returner,0.4393939393939392
explorer,0.4484126984126983
returner,0.8333333333333334
returner,0.5136476426799005
explorer,0.2857142857142856
returner,0.6891891891891891
explorer,0.3842592592592592
returner,0.53030303030303
explorer,0.4571428571428573
returner,1.0
returner,0.40999999999999986
returner,0.9066666666666667
explorer,0.33889187735341575
returner,0.4670329670329669
explorer,0.507936507936508
explorer,0.36996336996336987
returner,0.5728395061728394
returner,0.6
returner,0.5550239234449761
explorer,0.39466666666666667
explorer,0.2435185185185183
returner,0.5199999999999998
explorer,0.34603174603174613
returner,0.6739130434782609
returner,0.3943262411347517
explorer,0.696969696969697
returner,0.5300751879699247
explorer,0.28289473684210537
returner,1.0
explorer,0.4901960784313725
returner,0.5259259259259256
explorer,0.2811111111111109
explorer,0.7777777777777776
returner,0.5991379310344828
returner,0.2728260869565215
explorer,0.3606442577030813
explorer,0.378494623655914
explorer,0.2399999999999999
explorer,0.3231884057971013
returner,0.4755555555555557
explorer,0.34183673469387765
explorer,0.3010033444816051
explorer,0.27278911564625835
returner,0.5962962962962962
returner,0.9875
returner,1.0
returner,0.44642857142857134
explorer,0.5048275862068967
explorer,0.36792452830188654
returner,0.6979166666666666
returner,0.7638888888888888
explorer,0.32098765432098764
explorer,0.3049645390070922
returner,0.5858585858585859
returner,0.6902173913043478
explorer,0.5700000000000001
explorer,0.30077519379844947
returner,0.3833333333333333
returner,0.8921568627450981
returner,0.5251509054325952
explorer,0.35000000000000003
returner,0.5333333333333333
explorer,0.45603576751117764
explorer,1.0
explorer,0.35714285714285715
returner,0.8192090395480224
explorer,0.25892857142857145
returner,0.6643356643356643
returner,0.3473251028806584
explorer,0.23867595818815332
returner,0.3508474576271184
returner,0.7575757575757575
explorer,0.38588007736943913
returner,0.6280487804878049
returner,0.3182795698924731
explorer,0.32241379310344803
explorer,0.29070231444533273
returner,0.43197278911564607
explorer,0.6382978723404256
explorer,0.27025089605734737
explorer,0.575384615384615
returner,0.6246913580246913
explorer,0.4523809523809521
returner,0.7355769230769231
explorer,0.18518518518518498
explorer,0.2114924181963292
returner,0.38024691358024676
explorer,0.29206349206349186
returner,0.3395061728395061
returner,0.6590909090909091
explorer,0.2777777777777777
returner,0.6033333333333334
explorer,0.6790540540540541
explorer,0.567741935483871
explorer,0.2987878787878786
explorer,0.37755102040816346
explorer,0.5028735632183905
returner,0.5989304812834224
returner,0.6071428571428572
returner,0.4376068376068375
returner,0.7523809523809527
explorer,0.3676190476190475
returner,0.45098039215686275
explorer,0.3596938775510204
returner,0.3872180451127821
returner,0.9777777777777777
explorer,0.2760989010989009
returner,0.3333333333333332
returner,0.5229591836734692
returner,0.6173469387755102
returner,0.31908831908831886
returner,0.34920634920634896
returner,0.6060606060606061
explorer,0.37037037037037035
returner,0.6260504201680672
explorer,0.7555555555555558
explorer,0.20244783306581074
explorer,0.404411764705882
returner,0.6684491978609626
returner,0.5504587155963296
explorer,0.3101449275362317
explorer,0.29707792207792194
explorer,0.3456410256410254
returner,0.67578125
explorer,0.32222222222222224
explorer,0.36428571428571405
explorer,0.4545454545454545
returner,0.6111111111111108
returner,0.4497863247863248
returner,0.49248120300751874
returner,0.5888888888888887
returner,0.46393762183235837
returner,0.3615384615384617
returner,0.4738675958188152
explorer,0.34285714285714275
returner,0.6739130434782609
explorer,0.4163265306122452
returner,0.4415584415584416
returner,0.7196969696969697
returner,0.5111111111111111
explorer,0.4171428571428571
explorer,0.3690476190476189
returner,0.4653679653679651
returner,0.6904761904761905
explorer,0.21114106019766388
explorer,0.3698412698412697
explorer,0.35449735449735437
returner,0.6105263157894738
explorer,0.2883333333333332
explorer,0.47857142857142837
returner,0.4462962962962965
explorer,0.49590834697217656
explorer,0.23974358974358975
returner,0.39768339768339755
returner,0.6518518518518518
explorer,0.2645833333333331
explorer,0.28679653679653666
returner,0.725146198830409
explorer,0.9777777777777777
returner,0.43188405797101437
explorer,0.32105263157894726
explorer,0.35068493150684893
explorer,0.28087167070217894
explorer,0.22916666666666652
returner,0.4299319727891155
returner,1.0
returner,0.48740310077519383
returner,0.7919999999999999
explorer,0.3865546218487394
returner,0.4413793103448274
returner,0.37499999999999983
explorer,0.4361111111111109
returner,0.6285714285714287
returner,1.0
returner,1.0
returner,1.0
returner,0.6888888888888888
returner,0.6125
explorer,0.29700854700854684
explorer,0.4514492753623186
explorer,0.47222222222222215
explorer,0.37380952380952376
explorer,0.30781893004115224
explorer,0.6483050847457628
returner,0.6458333333333331
explorer,0.2999999999999998
returner,0.7583333333333336
explorer,0.2542372881355931
returner,0.7333333333333332
explorer,0.5741935483870968
returner,0.4548872180451127
returner,0.40740740740740733
returner,0.4807692307692308
explorer,0.36734693877550995
explorer,0.2537593984962403
explorer,0.2364864864864862
explorer,0.3073170731707315
explorer,0.32093023255813924
explorer,0.8999999999999998
explorer,0.35319148936170186
explorer,0.33868808567603714
returner,0.6359999999999997
returner,0.49999999999999994
returner,0.7
returner,0.26086956521739135
returner,0.4285714285714289
explorer,0.470464135021097
returner,0.4540816326530611
returner,0.6571428571428573
returner,0.5200000000000001
returner,0.7807017543859653
returner,0.7333333333333335
explorer,0.28144989339019183
returner,0.509090909090909
explorer,0.38461538461538464
returner,0.39408866995073905
returner,0.75
returner,0.493131868131868
explorer,0.37987012987013025
returner,0.4045454545454545
explorer,0.37925170068027214
explorer,0.23271889400921628
returner,0.47777777777777763
returner,0.44047619047619047
explorer,0.4913793103448273
returner,0.7142857142857143
returner,0.9019607843137254
explorer,0.5666666666666668
returner,0.4864864864864864
explorer,0.40341880341880304
explorer,0.4173553719008266
explorer,0.5666666666666662
explorer,0.29483282674772016
returner,0.9919354838709677
explorer,0.3516042780748667
explorer,0.38520408163265296
returner,0.5185185185185183
explorer,0.7279411764705882
returner,1.0
explorer,0.3377049180327867
returner,0.43973214285714285
explorer,0.32878151260504196
returner,0.3892857142857142
explorer,0.29399999999999976
returner,0.7595628415300539
explorer,0.4705882352941175
returner,0.4358974358974359
returner,0.9215686274509803
returner,0.41294642857142855
returner,0.6666666666666667
returner,0.5714285714285714
returner,0.6960227272727273
returner,0.38723404255319127
returner,0.4852941176470585
explorer,0.49142857142857144
returner,0.6637931034482759
explorer,0.3872679045092837
returner,0.45897435897435906
explorer,0.2705627705627706
returner,0.6376811594202899
returner,0.6554621848739496
returner,0.6909090909090909
returner,0.5642857142857143
returner,0.6
explorer,0.31632653061224486
explorer,0.32058823529411745
returner,0.43080357142857123
explorer,0.3128689492325862
returner,0.37714285714285706
returner,0.49659863945578214
explorer,0.3626373626373625
explorer,0.2708894878706197
returner,0.4857142857142856
returner,0.5466666666666669
explorer,0.29579288025889944
returner,0.7999999999999999
returner,1.0
returner,0.49499999999999994
returner,0.5085470085470084
returner,0.4357142857142855
returner,0.3777777777777777
explorer,0.2767676767676764
returner,0.4871794871794873
returner,0.3769841269841271
explorer,0.332394366197183
returner,0.37375415282392016
returner,0.37022132796780666
returner,0.40051020408163257
returner,1.0
explorer,0.3315315315315313
explorer,0.2698412698412698
explorer,0.3337912087912086
explorer,0.5174603174603176
returner,0.5022988505747125
returner,0.6829268292682927
explorer,0.2495238095238096
returner,0.4941860465116277
explorer,0.31923076923076926
returner,0.576530612244898
returner,0.5776699029126213
returner,0.787878787878788
explorer,0.3516156462585033
returner,0.6523809523809524
returner,0.9642857142857143
returner,0.6578947368421053
returner,0.6180555555555556
returner,1.0
returner,0.8095238095238098
returner,0.8571428571428571
returner,0.34210526315789475
returner,0.6888888888888888
returner,0.3303571428571427
returner,0.5343406593406593
explorer,0.6100386100386099
explorer,0.2713261648745518
returner,0.4356321839080459
explorer,0.3843537414965985
explorer,0.3727678571428571
returner,0.5608465608465606
returner,0.459201388888889
explorer,0.7044025157232705
returner,0.5516129032258065
returner,0.7818181818181817
returner,0.7265625
explorer,0.37619047619047635
returner,0.8068181818181818
explorer,0.4183006535947709
explorer,0.3782991202346044
explorer,0.32716049382716045
returner,0.472222222222222
returner,0.7222222222222222
returner,0.44946236559139774
explorer,0.24460916442048491
explorer,0.33834586466165417
returner,0.9166666666666665
explorer,0.3054545454545453
explorer,0.25999999999999973
returner,0.4629213483146061
returner,0.47272727272727266
explorer,0.9642857142857143
explorer,0.362146892655367
explorer,0.3287671232876711
explorer,0.3079365079365082
returner,0.7368421052631579
explorer,0.3137254901960783
returner,0.5958904109589042
explorer,0.46999999999999953
explorer,0.2256410256410254
explorer,0.42857142857142866
returner,0.424107142857143
explorer,0.5844594594594594
returner,0.546583850931677
explorer,0.3171889838556503
explorer,0.6774193548387096
returner,0.46571428571428547
explorer,0.2617886178861789
returner,0.4347826086956521
explorer,0.5305555555555556
explorer,0.3819875776397515
explorer,0.32968036529680345
returner,0.43478260869565194
returner,0.5333333333333333
explorer,0.4791208791208789
returner,0.53125
returner,0.6150793650793649
explorer,0.756613756613756
explorer,0.2882205513784461
returner,0.5199999999999998
returner,1.0
explorer,0.3717201166180757
returner,0.35729166666666645
returner,0.3129870129870134
returner,1.0
explorer,0.9659090909090909
explorer,0.28042328042328035
explorer,0.308205128205128
returner,0.5256064690026955
returner,0.6361111111111111
explorer,0.9875
explorer,0.7954545454545454
returner,1.0
explorer,0.2621293800539081
returner,0.44314868804664703
explorer,0.3214285714285712
explorer,0.26829268292682906
returner,0.76
returner,0.44897959183673486
returner,0.3657407407407407
explorer,0.34166666666666684
returner,0.6555555555555554
explorer,0.24916666666666645
explorer,0.41629629629629616
returner,0.3666666666666664
returner,0.8333333333333333
returner,0.6388888888888888
returner,0.49175824175824173
explorer,0.6875
explorer,0.21965811965811943
returner,0.5319767441860465
returner,0.7474747474747481
explorer,0.2233766233766234
returner,0.8666666666666668
returner,1.0
explorer,0.3640661938534276
returner,0.6916666666666669
returner,0.8666666666666666
explorer,0.2842105263157896
returner,0.4451827242524916
explorer,0.2174603174603173
returner,0.42460317460317465
explorer,0.5688888888888888
returner,1.0
explorer,0.30281690140845047
returner,0.5517241379310345
explorer,0.3607843137254901
returner,0.5880503144654088
returner,0.5666666666666667
returner,0.4428571428571427
returner,0.7207792207792209
explorer,0.3730158730158731
explorer,0.6285714285714284
explorer,0.45288753799392073
explorer,0.3466666666666666
returner,0.48828125
explorer,0.32248520710059153
explorer,0.3014084507042251
explorer,0.3128390596745027
returner,1.0
returner,0.6323529411764705
returner,0.5555555555555556
explorer,0.281967213114754
returner,0.9848484848484849
explorer,0.3958333333333332
explorer,0.38184931506849373
returner,0.5048076923076923
returner,0.5072115384615383
returner,0.5932203389830506
explorer,0.4166666666666668
returner,0.8846153846153846
explorer,0.4736842105263156
explorer,0.20443037974683526
returner,0.42318840579710143
returner,0.5407407407407406
returner,0.34133333333333327
explorer,0.4736842105263155
explorer,0.2934343434343432
explorer,0.34866220735785936
explorer,0.8045977011494255
returner,0.3878787878787879
explorer,0.28112712975098275
returner,0.4393939393939394
explorer,0.3692307692307689
returner,0.6463414634146342
explorer,0.3242830994508847
explorer,0.3063218390804597
returner,0.5384615384615382
explorer,1.0
explorer,0.42476190476190473
returner,0.4926829268292682
explorer,0.208597285067873
returner,0.413888888888889
returner,0.7160493827160492
returner,0.2719780219780216
returner,1.0
returner,0.7647058823529412
explorer,0.20579710144927518
returner,0.596153846153846
explorer,0.40109890109890106
returner,0.6062499999999997
explorer,0.805555555555556
explorer,0.34848484848484856
explorer,0.36883116883116873
returner,0.4299516908212557
explorer,0.3059299191374659
explorer,0.3129960317460315
explorer,0.4660633484162896
explorer,0.40816326530612235
returner,0.8125
explorer,0.34343434343434337
returner,0.5974025974025974
returner,0.8333333333333331
explorer,0.2947052947052945
returner,0.6
returner,0.35444444444444423
returner,0.875
explorer,0.337878787878788
explorer,0.3974358974358969
returner,0.41166666666666646
explorer,0.4360902255639098
returner,1.0
returner,0.6421568627450978
returner,0.96875
explorer,0.3349834983498351
returner,0.56
explorer,0.3928571428571426
returner,0.9765625
returner,0.40069686411149824
returner,0.6666666666666666
returner,0.9875
returner,0.3020833333333334
returner,0.75
explorer,0.42633928571428553
explorer,0.4185606060606062
returner,0.7424242424242424
returner,0.6941176470588236
returner,0.4511278195488721
returner,0.7719298245614036
explorer,0.5019305019305017
returner,0.39202657807308955
returner,0.4166666666666668
explorer,0.9098360655737705
returner,0.3914141414141417
explorer,0.36747967479674776
explorer,0.40303030303030296
returner,0.594017094017094
explorer,0.3828571428571426
explorer,0.3208333333333332
explorer,0.3642512077294685
explorer,0.35499999999999987
returner,0.7307692307692307
returner,0.4920634920634921
returner,0.6285714285714287
explorer,0.4072072072072071
explorer,0.7362637362637364
explorer,0.7454545454545451
returner,0.3306666666666668
explorer,0.4183673469387753
returner,0.3694444444444443
returner,0.717948717948718
returner,0.5000000000000001
returner,0.465986394557823
returner,0.4666666666666668
explorer,0.6513157894736842
returner,0.9134615384615384
returner,0.5916666666666667
returner,0.9642857142857143
explorer,0.28591256072172133
returner,0.7032258064516128
explorer,0.32558139534883707
explorer,0.34615384615384615
explorer,0.5714285714285716
explorer,0.39413875598086173
returner,0.6491228070175439
returner,0.5538461538461539
returner,0.4342105263157894
returner,0.5151515151515152
explorer,0.6476190476190476
explorer,0.38666666666666677
returner,0.4862745098039215
explorer,0.33541666666666675
explorer,0.3360360360360359
returner,0.6212121212121212
returner,0.2815920398009949
explorer,0.3152777777777776
explorer,0.349090909090909
explorer,0.2605555555555552
returner,0.8279569892473121
explorer,0.29351851851851835
returner,0.38562091503267976
explorer,0.4559386973180074
explorer,0.7592592592592594
returner,0.657051282051282
returner,1.0
returner,0.75
returner,0.8137254901960778
returner,0.24715447154471543
returner,0.6594202898550725
returner,0.35000000000000003
explorer,0.4448051948051949
explorer,0.7556818181818182
returner,0.3956043956043956
explorer,0.3303571428571429
returner,0.734375
explorer,0.3599999999999999
returner,0.625
returner,0.6454545454545455
returner,0.9426229508196722
returner,0.510035419126328
explorer,0.3560767590618334
returner,0.4306122448979591
returner,1.0
returner,0.7500000000000001
explorer,0.34285714285714286
returner,0.5911111111111111
explorer,0.2731481481481479
returner,1.0
explorer,0.3039800995024873
returner,0.36790123456790136
returner,0.45692090395480234
returner,0.46666666666666673
returner,0.47043010752688164
explorer,0.804878048780488
returner,0.75
returner,0.5644444444444442
explorer,0.5025510204081632
explorer,0.2853741496598637
explorer,0.4455205811138012
explorer,0.6434426229508197
explorer,0.280392156862745
explorer,0.32380952380952366
explorer,0.39646464646464624
returner,0.7894736842105265
returner,0.7121212121212122
returner,0.813953488372093
returner,0.41166666666666635
returner,0.6098901098901099
returner,0.5454545454545454
returner,0.9285714285714286
explorer,0.3857142857142857
returner,0.6519999999999996
returner,0.5921052631578947
explorer,0.4
explorer,0.3944444444444445
returner,0.7355769230769231
returner,0.4
explorer,0.27455621301775135
explorer,0.3292929292929291
explorer,0.6583333333333334
explorer,0.7791164658634532
returner,0.5506912442396314
returner,0.9728260869565217
returner,0.3580246913580246
explorer,0.3843137254901958
explorer,0.3377777777777776
returner,0.5488888888888889
returner,0.7142857142857143
explorer,0.3136986301369862
returner,0.5076923076923077
explorer,0.2878205128205127
explorer,0.4166666666666665
explorer,0.3997695852534561
returner,0.5370370370370368
explorer,0.43888888888888883
returner,0.535353535353535
explorer,0.36134453781512615
returner,0.4226190476190474
returner,0.5058823529411764
explorer,0.34880952380952357
explorer,0.4285714285714281
explorer,0.3986928104575162
returner,0.5027777777777778
explorer,0.42857142857142866
explorer,0.2517006802721089
explorer,0.41898734177215163
explorer,0.262222222222222
explorer,0.38265306122448967
explorer,0.5813253012048193
returner,0.6008771929824561
explorer,0.2772277227722769
returner,0.8
returner,0.5810234541577831
explorer,0.2829629629629628
returner,0.64
explorer,0.41686182669789207
explorer,0.3220779220779219
returner,0.8333333333333331
explorer,0.322222222222222
returner,0.37575757575757573
returner,0.37869822485207033
returner,0.4047619047619045
explorer,0.37142857142857105
returner,0.5170940170940169
returner,0.4097744360902251
explorer,0.2834394904458605
returner,0.5318181818181819
returner,0.48446327683615903
explorer,0.23458646616541318
explorer,0.3201754385964907
returner,1.0
returner,0.6518518518518519
returner,0.7222222222222222
explorer,0.3146258503401366
explorer,0.31481481481481477
explorer,0.32631578947368406
returner,0.532051282051282
explorer,0.2976190476190476
explorer,0.47142857142857125
returner,0.38787878787878777
returner,0.625
returner,0.6481481481481479
explorer,0.2939393939393938
returner,0.6224489795918368
explorer,0.265040650406504
explorer,0.3384615384615384
returner,1.0
explorer,0.8235294117647057
explorer,0.3379120879120877
returner,0.64375
returner,0.9583333333333334
returner,0.5051020408163264
explorer,0.4670329670329669
explorer,0.7833333333333333
returner,0.4696969696969697
explorer,0.17517006802721075
returner,0.4076923076923074
returner,0.3360323886639675
explorer,0.6590909090909091
returner,1.0
explorer,0.36879432624113473
returner,0.6312292358803984
explorer,0.3644444444444445
returner,0.3472906403940885
returner,0.5978260869565216
returner,0.6022727272727273
returner,0.7676767676767678
explorer,0.4211382113821136
explorer,0.25555555555555526
explorer,0.33547008547008533
explorer,0.34545454545454524
explorer,0.36148148148148124
returner,0.8888888888888888
explorer,0.32682926829268283
returner,0.4786324786324784
returner,0.6166666666666669
explorer,0.317171717171717
explorer,0.28253968253968237
returner,0.6811594202898552
explorer,0.3823529411764707
explorer,0.22131782945736414
returner,0.6888888888888888
explorer,0.32417582417582397
explorer,0.523148148148148
explorer,0.5224489795918364
explorer,0.33441558441558417
returner,0.580547112462006
returner,0.84
explorer,0.41714285714285715
returner,0.4974999999999999
returner,0.34325396825396787
returner,0.33705357142857134
returner,0.9230769230769231
returner,0.38666666666666655
explorer,0.25208333333333355
explorer,0.2611111111111111
returner,0.44378698224852076
returner,0.3986928104575161
explorer,0.2805555555555557
returner,0.5865102639296189
returner,0.7481481481481479
returner,0.4476190476190476
explorer,0.4426229508196721
returner,0.6881720430107523
explorer,0.40613026819923354
returner,0.9642857142857143
returner,0.42857142857142844
returner,0.529032258064516
returner,0.4625
returner,0.5107843137254902
explorer,0.3093567251461987
returner,0.552941176470588
explorer,0.3983516483516483
explorer,0.4545454545454542
explorer,0.338345864661654
explorer,0.32560386473429925
returner,0.28991596638655476
explorer,1.0
returner,0.6302521008403361
explorer,0.5196078431372548
returner,1.0
returner,0.5263157894736842
explorer,0.5739130434782611
explorer,0.2533222591362125
explorer,0.3745098039215685
explorer,0.3208232445520579
returner,0.35555555555555574
returner,0.7142857142857143
explorer,0.3479166666666666
explorer,0.4888888888888886
explorer,0.267171717171717
explorer,0.3003663003663002
explorer,0.3544973544973544
returner,0.6136363636363636
returner,0.5346938775510199
returner,0.7023809523809523
explorer,0.4243421052631579
explorer,0.40656565656565624
explorer,0.31574675324675305
returner,0.9848484848484849
returner,0.529891304347826
returner,0.7810945273631835
returner,0.5804597701149425
explorer,0.5593561368209252
returner,0.43571428571428583
explorer,0.3051948051948051
returner,0.6707317073170732
returner,0.4970760233918126
explorer,0.28737541528239197
explorer,0.246506211180124
explorer,0.24234693877551022
explorer,0.23448275862068949
returner,0.5178571428571427
explorer,0.26095238095238077
explorer,0.46713615023474153
