type_app,count_weeks
explorer,0.5972222222222222
returner,0.6066176470588235
explorer,0.5101214574898784
returner,0.8552631578947368
explorer,0.5555555555555555
explorer,0.6498316498316498
returner,0.9852941176470589
returner,0.6029411764705883
explorer,0.465034965034965
explorer,0.6114864864864865
explorer,0.6960600375234519
returner,0.8133333333333335
returner,0.7666666666666666
returner,0.9696969696969696
explorer,0.5061043285238623
explorer,0.6565934065934064
explorer,0.5395537525354969
returner,0.5384615384615384
returner,0.596774193548387
explorer,0.5020833333333333
explorer,0.8756613756613757
explorer,0.8222222222222222
explorer,0.8648648648648649
returner,0.8153310104529615
returner,0.7901785714285714
returner,0.7755555555555553
returner,0.875
returner,0.8923611111111112
explorer,0.5102040816326529
returner,1.0
explorer,0.7333333333333333
returner,0.8214285714285714
returner,0.7923076923076923
returner,0.9705882352941176
returner,0.7853260869565217
returner,0.7956521739130433
explorer,0.4972426470588234
explorer,0.6315789473684209
explorer,0.8620689655172413
returner,0.6008403361344536
explorer,0.4951923076923077
explorer,1.0
returner,0.8636363636363634
explorer,0.5336538461538461
explorer,0.5507497116493655
returner,0.7161290322580645
returner,0.8330206378986866
explorer,0.5339999999999999
explorer,0.5642701525054467
explorer,0.665625
returner,0.6666666666666666
returner,0.6746666666666665
returner,0.8965517241379312
explorer,0.5899999999999999
explorer,0.5735294117647058
explorer,0.5386996904024766
returner,0.7368421052631579
explorer,0.5183823529411764
explorer,0.6853146853146854
returner,1.0
explorer,0.8066666666666668
returner,0.9122807017543859
explorer,0.6335470085470084
returner,0.7731481481481479
returner,0.6906249999999999
returner,0.9333333333333333
returner,0.7359307359307359
returner,0.7894736842105261
returner,0.9868421052631579
returner,1.0
explorer,0.42041522491349465
explorer,0.5568910256410257
explorer,0.8057142857142856
explorer,0.5333333333333331
explorer,0.5633484162895926
explorer,0.8
explorer,0.5822981366459626
explorer,0.6972222222222225
explorer,0.5194444444444445
returner,1.0
returner,0.9090909090909091
returner,0.8192982456140351
returner,0.8522727272727273
returner,0.9555555555555556
returner,0.8444444444444444
returner,0.8525641025641026
explorer,0.8240740740740741
explorer,0.6114398422090729
returner,1.0
returner,0.6705882352941177
returner,0.8333333333333331
explorer,0.46274509803921554
returner,0.5434027777777778
explorer,0.5821501014198783
explorer,0.5439105219552609
explorer,0.3826754385964912
explorer,0.8125
returner,0.6313725490196078
returner,0.5861344537815125
explorer,0.6291208791208789
explorer,0.7784090909090909
returner,0.6831168831168833
explorer,0.6470588235294118
returner,0.8117647058823528
returner,0.7478991596638656
returner,0.5596590909090909
returner,1.0
explorer,0.7294117647058822
returner,0.6736111111111112
returner,0.7755102040816327
returner,1.0
explorer,0.680473372781065
returner,0.6050420168067225
explorer,0.6333333333333334
returner,0.9088235294117645
returner,0.7701543739279587
explorer,0.5338541666666666
explorer,0.6075268817204301
explorer,0.6375
returner,0.9583333333333333
explorer,0.6505190311418684
returner,0.7388392857142857
explorer,0.6214285714285714
returner,0.7598039215686274
explorer,0.41013071895424824
explorer,0.6505376344086022
returner,0.6071428571428571
explorer,0.5813609467455619
returner,0.8310185185185185
explorer,0.5551470588235294
explorer,0.5037433155080212
explorer,0.3372549019607843
explorer,0.6310160427807491
returner,0.68125
returner,1.0
returner,0.7163461538461539
returner,0.6365591397849462
explorer,0.8210526315789476
explorer,0.5063593004769473
returner,0.8416666666666668
explorer,0.61328125
explorer,0.5134948096885811
explorer,0.6875
explorer,0.5859133126934983
returner,0.76890756302521
explorer,0.683385579937304
returner,0.6554621848739497
explorer,0.48739495798319304
explorer,0.4809688581314879
explorer,0.7272727272727272
explorer,0.8195266272189349
returner,0.9871794871794872
explorer,0.4896193771626296
explorer,0.5487804878048778
explorer,0.5957792207792207
explorer,0.6225490196078431
returner,0.828125
returner,1.0
explorer,0.609375
returner,0.7657142857142857
explorer,0.46423135464231313
returner,0.7884615384615384
returner,0.7851239669421488
explorer,0.7172413793103449
returner,0.6166666666666667
explorer,0.49142156862745096
explorer,0.5903361344537813
returner,0.8214285714285715
explorer,0.6161290322580646
explorer,0.5392156862745096
explorer,0.6871921182266011
returner,0.6523809523809524
explorer,0.5228758169934639
explorer,0.6428571428571428
explorer,0.7272727272727272
returner,0.6202380952380953
returner,0.8017241379310345
returner,0.7985257985257986
returner,0.6458333333333333
explorer,0.49673202614379064
explorer,0.8214285714285716
returner,0.8146853146853147
returner,0.7878787878787878
returner,0.5714285714285718
explorer,0.6583333333333333
returner,0.7156862745098037
explorer,0.5034199726402186
explorer,0.7511520737327188
returner,0.8482758620689655
returner,0.5883620689655172
returner,0.6175595238095238
returner,0.9583333333333333
returner,0.8888888888888888
explorer,0.6113636363636363
explorer,0.5696078431372549
explorer,0.5083333333333333
returner,0.6660899653979238
returner,0.8875
returner,0.96875
explorer,0.5330882352941176
explorer,0.6218487394957981
returner,0.7276214833759592
explorer,0.537558685446009
explorer,0.7890625
returner,1.0
returner,0.7633928571428571
returner,0.5869281045751634
returner,0.7638888888888888
explorer,0.507002801120448
explorer,0.5587084148727985
explorer,0.6591695501730104
explorer,0.6597222222222222
returner,0.671945701357466
explorer,0.5924908424908424
returner,0.7803030303030303
explorer,0.6260504201680673
returner,0.8806818181818182
returner,0.9666666666666668
explorer,0.8057971014492751
explorer,0.5383631713554986
returner,0.7465886939571149
explorer,0.6060606060606061
returner,1.0
explorer,0.9058823529411765
returner,0.8071428571428572
explorer,0.8789473684210526
returner,0.8030303030303029
explorer,0.5659722222222222
explorer,0.5224913494809689
returner,0.7382716049382716
returner,1.0
explorer,0.6164772727272727
explorer,0.3951515151515156
explorer,0.5781512605042015
explorer,0.5264423076923077
explorer,0.5867768595041324
returner,0.5772913816689464
explorer,0.6837837837837838
returner,1.0
explorer,0.5533769063180828
returner,0.7777777777777778
explorer,0.8650793650793651
explorer,0.8020833333333334
returner,0.676470588235294
explorer,0.5639705882352939
returner,0.7123076923076923
returner,0.8498168498168498
explorer,0.4371921182266009
explorer,0.4447916666666666
returner,0.8290598290598291
returner,0.8333333333333334
explorer,0.7357142857142857
returner,0.6260504201680672
returner,0.9191919191919192
returner,0.8884297520661157
returner,0.6666666666666667
explorer,0.5451923076923076
explorer,0.5568627450980391
returner,0.6357142857142856
returner,0.8959999999999999
returner,1.0
explorer,0.7749999999999998
explorer,0.6533333333333334
explorer,0.8206521739130435
returner,1.0
returner,0.7628676470588237
returner,0.735
returner,0.807486631016043
returner,0.6518518518518519
explorer,0.6909722222222222
explorer,0.5160427807486629
explorer,0.7327188940092166
explorer,0.5094339622641509
explorer,0.41736694677871133
explorer,0.44896449704142
returner,0.4968553459119498
returner,0.8823529411764708
explorer,0.8357487922705311
returner,0.6811224489795918
returner,0.7169117647058822
returner,0.6428571428571429
returner,0.9090909090909091
explorer,0.6029411764705882
returner,1.0
returner,0.8518518518518519
explorer,0.4153225806451613
returner,0.7777777777777778
returner,0.6285714285714284
returner,0.9852941176470589
explorer,0.5168067226890756
returner,1.0
explorer,0.6477272727272727
returner,0.6470588235294118
explorer,0.7954545454545454
returner,0.6625
explorer,0.5272331154684095
explorer,0.6428571428571429
explorer,0.5128205128205127
explorer,0.5875
returner,0.8666666666666666
explorer,0.6274509803921569
explorer,0.5928571428571429
returner,0.7222222222222222
returner,0.7005813953488372
explorer,0.8230769230769229
returner,0.8697478991596638
returner,0.5555555555555557
explorer,0.6953125
returner,0.7222222222222221
returner,0.6218487394957982
returner,0.9861111111111112
explorer,0.47058823529411753
returner,0.980392156862745
explorer,0.5089285714285714
returner,0.8400000000000001
explorer,0.6354166666666666
explorer,0.6476190476190476
explorer,0.40851063829787215
explorer,0.6040305010893244
returner,0.8809523809523812
returner,0.8289473684210527
returner,0.8108108108108107
returner,0.6484848484848486
returner,0.9558823529411765
explorer,0.45436507936507936
explorer,0.7334905660377359
returner,0.81203007518797
returner,0.8333333333333334
returner,0.6171875
explorer,0.8295454545454546
explorer,0.8392857142857144
returner,0.7089285714285715
returner,0.9642857142857143
explorer,0.5852187028657616
explorer,0.6366047745358091
explorer,0.6749999999999999
returner,0.739247311827957
returner,0.9555555555555556
returner,0.9230769230769231
returner,0.9090909090909091
returner,0.8138297872340425
explorer,0.603988603988604
explorer,0.7159090909090909
returner,0.7934782608695652
explorer,0.7048611111111112
returner,0.7328042328042327
explorer,0.517156862745098
explorer,0.7765151515151515
returner,0.8638888888888889
returner,0.7113970588235294
returner,0.925
returner,0.8363636363636363
explorer,0.5797720797720795
explorer,0.7207207207207207
explorer,0.5888888888888888
explorer,0.5160427807486629
explorer,0.7333333333333333
returner,0.379391100702576
returner,0.78
returner,0.9523809523809523
returner,0.6061776061776062
explorer,0.5840336134453781
returner,0.6698292220113852
returner,0.8229166666666666
explorer,0.5816993464052287
explorer,0.6941176470588237
returner,0.6614583333333334
explorer,0.5122549019607843
returner,0.9371069182389936
returner,0.8068181818181818
returner,0.8275862068965517
explorer,0.5077399380804952
returner,0.5584415584415585
returner,0.7794117647058822
explorer,0.49117647058823516
explorer,0.6531440162271803
explorer,0.6679999999999998
explorer,0.6392156862745098
returner,0.6823529411764705
explorer,0.8295454545454546
explorer,0.7107438016528925
returner,0.7466063348416289
returner,0.7415966386554622
returner,0.7727272727272727
returner,0.984375
explorer,0.5417956656346747
returner,0.7625
returner,0.6301075268817203
explorer,0.6120283018867925
returner,0.5882352941176469
returner,0.8333333333333335
explorer,0.5936819172113289
returner,0.5741687979539641
explorer,0.6666666666666666
returner,0.7505882352941177
returner,0.9583333333333334
explorer,0.630252100840336
returner,0.9833333333333333
returner,1.0
explorer,0.49080882352941174
explorer,0.4784240150093807
returner,0.9080459770114943
explorer,0.7833333333333333
returner,0.9772727272727273
returner,0.8333333333333331
returner,0.671875
returner,0.9222222222222224
returner,0.6764705882352944
explorer,0.5466063348416289
explorer,0.7878787878787878
returner,0.6111111111111112
returner,0.8833333333333333
explorer,0.29545454545454547
returner,0.6860465116279072
explorer,0.7912087912087913
explorer,0.5480225988700566
returner,0.8235294117647058
explorer,0.47696078431372535
returner,0.9855072463768115
explorer,0.8713235294117647
explorer,0.5218702865761689
returner,0.8771929824561406
explorer,0.6075581395348837
explorer,0.4888888888888888
explorer,0.7461538461538458
explorer,0.6415584415584416
explorer,0.5529411764705882
explorer,0.7632575757575757
explorer,0.54
returner,0.6290322580645162
returner,0.6196581196581195
explorer,0.6392857142857142
explorer,0.495989304812834
returner,0.696774193548387
returner,0.8989898989898991
returner,0.9857142857142858
returner,0.5572916666666666
explorer,0.663157894736842
returner,0.6666666666666666
returner,0.6838095238095238
explorer,0.5529411764705882
returner,0.6583333333333333
returner,0.90625
explorer,0.7229166666666665
returner,0.8125
explorer,0.7529411764705881
explorer,0.5479876160990711
explorer,0.8726415094339622
returner,0.75
returner,0.6551724137931034
returner,0.7066666666666666
returner,0.820689655172414
returner,0.7745098039215685
returner,0.6888888888888889
returner,0.96875
returner,0.7922077922077922
explorer,0.8794326241134752
explorer,0.7246376811594203
explorer,0.6543209876543213
explorer,0.726190476190476
explorer,0.5338235294117645
returner,0.9047619047619048
returner,0.6135084427767353
explorer,0.605313092979127
explorer,0.6232142857142856
explorer,0.9666666666666666
explorer,0.5766233766233768
explorer,0.7896825396825397
explorer,0.40056022408963576
returner,0.9615384615384616
explorer,0.5928792569659441
explorer,0.6608796296296297
explorer,0.5692995529061102
returner,0.5182291666666665
explorer,0.5656565656565653
explorer,0.5053475935828876
explorer,0.4897058823529411
returner,0.6705882352941175
explorer,0.49882352941176455
returner,0.8629032258064516
explorer,0.5713235294117647
returner,0.7663690476190476
explorer,0.44117647058823517
explorer,0.5760000000000001
returner,0.8706896551724138
explorer,0.6887254901960783
returner,0.7890625
explorer,0.4808184143222505
explorer,0.47450980392156844
explorer,0.9868421052631579
returner,0.9666666666666667
explorer,0.8289473684210527
returner,0.8181818181818182
explorer,0.6058823529411763
explorer,0.5909090909090908
returner,0.8333333333333335
explorer,0.5461538461538461
returner,0.8376623376623378
explorer,0.58875
explorer,0.409375
explorer,0.6378787878787879
returner,0.8604651162790696
explorer,0.5614379084967319
explorer,0.5480769230769231
explorer,0.6205128205128205
returner,0.9791666666666666
explorer,0.7619047619047619
explorer,0.5175438596491225
explorer,0.5060483870967742
returner,0.8730158730158729
returner,0.8095238095238094
returner,0.9841269841269842
returner,0.823529411764706
explorer,0.5925058548009364
returner,0.7777777777777778
explorer,0.632867132867133
returner,0.6840958605664488
returner,0.8218181818181818
explorer,0.7241379310344827
explorer,0.5302521008403361
returner,0.9838709677419355
returner,0.729090909090909
returner,0.6149068322981369
explorer,0.61328125
explorer,0.6301775147928995
returner,0.728448275862069
explorer,0.4123076923076922
returner,0.6586021505376344
returner,0.6775
returner,1.0
explorer,0.5272331154684096
explorer,0.6928571428571428
explorer,0.7447916666666669
returner,0.6190476190476191
returner,0.8173913043478261
explorer,0.82
returner,0.7797619047619048
returner,0.7236363636363636
explorer,0.5983471074380168
explorer,0.4869281045751632
explorer,0.4502262443438912
explorer,0.6229166666666667
explorer,0.4636091724825522
returner,1.0
returner,0.5238095238095238
returner,0.6288288288288287
explorer,0.6901960784313727
returner,0.7576470588235292
returner,0.8039215686274508
explorer,0.51078431372549
returner,0.8194444444444443
explorer,0.6199095022624435
explorer,0.5333333333333334
returner,0.7667984189723319
explorer,0.42533936651583687
explorer,0.8974358974358976
returner,0.8
explorer,0.5082720588235292
returner,0.9772727272727273
explorer,0.5599128540305011
explorer,0.5601851851851852
returner,0.9249999999999999
returner,0.6585365853658538
returner,0.6430107526881721
explorer,0.4960784313725489
returner,0.7583333333333333
returner,0.8064516129032258
explorer,0.4621848739495797
explorer,0.499374217772215
explorer,0.7618343195266272
explorer,0.8018867924528302
returner,0.6245674740484428
returner,0.7756410256410257
returner,0.684313725490196
returner,0.6107266435986158
explorer,0.501897533206831
returner,0.9615384615384616
explorer,0.518918918918919
explorer,0.48125
explorer,0.41331269349845173
returner,0.7571428571428571
returner,0.8373015873015872
returner,1.0
returner,0.9705882352941176
explorer,0.6333333333333334
explorer,0.54
explorer,0.5896103896103895
explorer,0.5238095238095237
explorer,0.5129629629629631
returner,0.8962962962962961
returner,0.7759103641456584
returner,0.8431372549019607
returner,0.8712121212121212
explorer,0.7203647416413371
returner,0.8611111111111112
returner,0.8181818181818185
returner,0.6632478632478632
returner,0.568825910931174
explorer,0.4814189189189189
explorer,0.43665158371040713
explorer,0.6818181818181818
returner,0.7066666666666667
returner,0.606060606060606
returner,0.7260458839406205
returner,0.7261904761904763
returner,0.6979166666666666
explorer,0.7373271889400922
returner,1.0
explorer,0.6933229813664596
explorer,0.5474537037037037
returner,0.7142857142857143
returner,0.9166666666666666
explorer,0.441176470588235
explorer,0.8541666666666666
explorer,0.6553030303030302
returner,0.7888198757763973
explorer,0.6960784313725488
returner,0.8228571428571427
returner,0.5726495726495726
returner,0.6931637519872814
explorer,0.9130434782608695
returner,0.8229166666666666
returner,0.7096774193548385
explorer,0.5008680555555556
returner,0.7387267904509283
returner,1.0
returner,0.6729411764705882
returner,0.8933333333333334
returner,0.6869565217391305
explorer,0.6574074074074072
returner,0.6127272727272729
returner,0.9210526315789473
explorer,0.5288461538461539
returner,0.8662790697674418
explorer,0.5846702317290551
returner,0.8220779220779222
explorer,0.5288671023965141
returner,0.975
explorer,0.6193181818181821
returner,0.7647058823529411
explorer,0.5175438596491228
explorer,0.5263157894736843
returner,0.5849802371541503
explorer,0.5172413793103448
returner,0.9583333333333334
explorer,0.8765432098765432
returner,0.6592592592592591
returner,1.0
explorer,0.4702127659574466
explorer,0.5264957264957263
explorer,0.5775401069518714
explorer,0.5484400656814448
explorer,0.47563025210084015
returner,0.7673611111111112
explorer,0.5339366515837102
returner,0.664
explorer,0.5814393939393939
returner,0.7662337662337662
returner,0.875
returner,1.0
returner,0.75
explorer,0.5770089285714286
explorer,0.5755166931637519
returner,0.9025974025974025
returner,0.8043478260869565
explorer,0.6419753086419753
explorer,0.5174632352941175
explorer,0.6176470588235294
explorer,0.5346405228758169
returner,0.7
explorer,0.7543252595155708
returner,0.975
explorer,0.7878787878787876
explorer,0.8041666666666667
returner,0.5835913312693497
explorer,0.5666208791208791
explorer,0.6883116883116882
returner,0.8380681818181819
returner,0.9285714285714286
returner,0.8735632183908048
explorer,0.6696832579185521
explorer,0.8379629629629629
returner,0.6470588235294117
explorer,0.8206521739130435
explorer,0.5403556771545827
returner,0.6960784313725489
returner,0.6489563567362429
explorer,0.523076923076923
returner,0.6471774193548387
returner,0.9588235294117646
returner,0.9444444444444444
returner,0.7249999999999999
returner,0.7689655172413792
returner,0.7272727272727272
returner,0.824074074074074
returner,0.96
explorer,0.659919028340081
explorer,0.6267361111111112
returner,1.0
returner,0.5304812834224598
explorer,0.591800356506239
returner,0.8055555555555556
returner,0.8
returner,0.6842948717948718
returner,0.6714285714285715
returner,0.6630952380952381
explorer,0.990909090909091
returner,0.8357142857142855
returner,1.0
returner,0.7538461538461538
explorer,0.5576470588235293
returner,0.8850574712643678
returner,0.7762237762237761
returner,0.634782608695652
explorer,0.6969696969696971
explorer,0.5543981481481481
returner,0.7941176470588237
explorer,0.7321428571428572
explorer,0.568627450980392
explorer,0.426470588235294
returner,0.8192307692307692
explorer,0.5853658536585366
explorer,0.6875
explorer,0.5064814814814813
returner,0.8526315789473684
explorer,0.5924369747899159
returner,0.9259259259259258
explorer,0.6326530612244898
explorer,0.4832887700534758
returner,0.6656346749226005
explorer,0.5721925133689839
returner,0.782608695652174
explorer,0.6147928994082837
explorer,0.5183823529411765
explorer,0.45268542199488476
returner,0.6451612903225805
returner,0.6608996539792387
explorer,0.7142857142857144
returner,0.775
returner,0.7706552706552706
returner,0.8318181818181818
explorer,0.49796747967479676
explorer,0.73828125
returner,0.66796875
explorer,0.5828402366863904
explorer,0.4741176470588235
explorer,0.490986717267552
explorer,0.6416083916083917
returner,0.5997130559540889
explorer,0.5557809330628802
returner,0.8445945945945946
explorer,0.5417956656346749
returner,0.6447368421052632
returner,0.7147058823529411
explorer,0.5339366515837103
explorer,0.6666666666666666
explorer,0.8636363636363636
explorer,0.4701923076923077
explorer,0.6120150187734666
returner,0.7192982456140351
explorer,0.538970588235294
returner,0.4224137931034483
explorer,0.5501730103806226
returner,0.4975490196078431
returner,1.0
returner,0.902439024390244
explorer,0.4956521739130435
returner,0.9052631578947368
explorer,0.5780885780885782
returner,0.7019230769230769
explorer,0.6000000000000002
explorer,0.4917043740573152
returner,0.8482142857142857
explorer,0.7991071428571429
returner,0.7209821428571429
explorer,0.6476190476190474
returner,0.8181818181818182
explorer,0.839622641509434
returner,0.8454545454545453
explorer,0.7297297297297297
returner,1.0
explorer,0.7168367346938774
returner,0.6875000000000002
returner,0.7226890756302522
explorer,0.4637681159420289
returner,0.7066666666666667
explorer,0.5089514066496162
returner,0.662037037037037
explorer,0.9264705882352942
returner,0.5750915750915748
explorer,0.6592741935483871
returner,0.7784090909090907
returner,0.6365131578947368
returner,0.9893617021276596
explorer,0.8457142857142856
explorer,0.7277777777777775
explorer,0.510457516339869
explorer,0.44297719087635035
returner,0.8064516129032256
returner,0.751552795031056
returner,0.6494565217391305
returner,0.7803030303030303
returner,1.0
explorer,0.5588235294117645
explorer,0.5711574952561668
explorer,0.6782608695652175
returner,0.6280788177339902
explorer,0.6666666666666665
returner,0.953125
returner,0.7393939393939396
returner,0.7083333333333334
returner,0.8974358974358975
returner,0.8571428571428571
explorer,0.6189258312020459
returner,1.0
returner,0.7391304347826086
explorer,0.5559772296015177
explorer,0.43592436974789905
explorer,0.9142857142857145
returner,0.9583333333333334
returner,0.8714285714285714
explorer,0.4573055028462995
explorer,0.5858974358974359
returner,0.7176470588235293
returner,0.8875
returner,0.898989898989899
returner,0.7294117647058824
explorer,0.5577651515151515
explorer,0.5081699346405227
explorer,0.45738295318127226
returner,0.65625
explorer,0.5923344947735191
returner,0.8181818181818182
returner,1.0
explorer,0.6032051282051281
returner,0.8538461538461538
returner,0.7450980392156863
returner,0.8
returner,0.71875
returner,0.8037037037037033
returner,0.8137254901960784
explorer,0.5290948275862069
explorer,0.6052083333333333
explorer,0.5410733844468785
explorer,0.5019305019305018
explorer,0.5708556149732619
explorer,0.5320197044334976
returner,0.8888888888888888
returner,0.5320261437908494
returner,0.6274509803921569
returner,0.64
explorer,0.6323529411764706
explorer,0.4894117647058821
returner,0.8545454545454545
explorer,0.6517094017094015
returner,0.7333333333333334
returner,1.0
returner,0.6964285714285714
returner,0.7239583333333333
explorer,0.7011494252873562
explorer,0.47454751131221706
returner,0.6083333333333332
returner,0.7817460317460315
returner,0.9047619047619048
explorer,0.5205882352941177
returner,0.43891402714932115
returner,0.85
explorer,0.7500000000000001
explorer,0.8214285714285714
explorer,0.6310160427807485
explorer,0.7619047619047615
explorer,0.4791666666666667
explorer,0.4745098039215685
explorer,0.5216095380029808
explorer,0.41943734015345235
explorer,0.5972222222222222
explorer,0.6545454545454545
explorer,0.9351851851851851
returner,0.896551724137931
explorer,0.658064516129032
explorer,0.5862745098039215
explorer,0.43912448700410384
returner,0.7083333333333334
explorer,0.5249266862170088
returner,0.6677265500794912
returner,0.7361111111111112
explorer,0.42647058823529405
returner,0.7882352941176468
returner,0.9318181818181818
returner,0.8909090909090908
returner,0.8817204301075267
explorer,0.49137931034482757
explorer,0.5384615384615387
returner,1.0
explorer,0.5371517027863776
returner,0.8636363636363636
returner,0.6458635703918724
returner,0.6763392857142857
explorer,0.36764705882352927
returner,0.9807692307692307
explorer,0.5314285714285713
explorer,0.5219780219780218
returner,0.5411764705882353
explorer,0.6097560975609755
returner,0.7481481481481481
returner,0.7576923076923076
returner,0.9583333333333334
returner,0.8161764705882352
returner,0.8541666666666666
returner,0.8800000000000001
returner,0.6751937984496124
returner,0.9444444444444445
returner,0.6037151702786376
returner,0.6025641025641024
explorer,0.5540796963946869
explorer,0.7797619047619048
returner,0.6220095693779906
returner,0.7770562770562771
returner,0.7916666666666667
explorer,0.58
returner,0.6357466063348417
explorer,0.77734375
returner,0.6805555555555556
explorer,0.5156862745098038
explorer,0.7955555555555556
explorer,0.6947368421052632
returner,0.8571428571428572
returner,0.8333333333333334
explorer,0.7873015873015872
returner,0.7789473684210525
returner,0.9080459770114944
returner,0.7115384615384616
returner,0.7789473684210527
explorer,0.5178399228543875
explorer,0.5618055555555556
explorer,0.5267857142857142
explorer,0.6399999999999999
explorer,0.6978021978021978
explorer,0.5208333333333334
returner,0.9247311827956991
returner,0.6930091185410332
returner,0.8405797101449275
explorer,0.6055900621118011
returner,0.9642857142857143
returner,0.47142857142857153
returner,0.8282051282051281
explorer,0.4959893048128341
returner,0.6266233766233765
explorer,0.6813725490196078
returner,0.8400000000000001
returner,0.8320000000000001
returner,0.8035714285714286
returner,0.6539792387543252
returner,0.7666666666666667
returner,0.4845938375350139
returner,0.8095238095238095
returner,0.6787878787878788
returner,0.6578947368421051
returner,0.7803030303030302
explorer,0.4705882352941175
returner,0.661406025824964
returner,0.7628676470588235
returner,0.7669172932330827
explorer,0.9852941176470589
explorer,0.5741088180112569
returner,1.0
explorer,0.6227608008429925
returner,0.8294117647058823
explorer,0.6058823529411764
returner,0.7944444444444445
returner,0.685064935064935
explorer,0.5998650472334682
returner,0.8851351351351351
explorer,0.5922865013774103
explorer,0.6770833333333333
returner,0.8088235294117647
returner,1.0
returner,0.8666666666666667
returner,0.6495535714285715
returner,0.8888888888888888
explorer,0.811965811965812
returner,0.6399999999999999
explorer,0.8622448979591837
returner,0.7478991596638657
returner,0.67
returner,0.7644230769230769
returner,0.7745098039215685
explorer,0.6752136752136751
explorer,0.6577540106951871
returner,0.6477272727272727
explorer,0.675531914893617
returner,0.8295454545454546
returner,0.5841836734693877
explorer,0.5781249999999999
returner,0.9012345679012347
explorer,0.5140495867768597
returner,0.9047619047619048
returner,0.7571644042232277
explorer,0.5251700680272108
explorer,0.6545857988165678
returner,0.7457912457912458
explorer,0.7916666666666666
explorer,0.7046511627906975
explorer,0.8750000000000001
explorer,0.5073529411764705
explorer,0.516949152542373
returner,0.53125
returner,0.7860465116279067
explorer,0.6259259259259259
explorer,0.8950617283950617
explorer,0.621082621082621
explorer,0.5321428571428571
returner,0.9642857142857143
returner,0.7607142857142857
explorer,0.7323232323232322
returner,0.9198113207547169
returner,0.8117647058823527
explorer,0.6458333333333334
explorer,0.6222030981067124
explorer,0.5364583333333334
explorer,0.6880952380952381
explorer,0.7892857142857143
explorer,0.6041666666666665
explorer,0.8444444444444444
returner,0.65359477124183
returner,0.6201923076923077
explorer,0.6092436974789918
explorer,0.7323232323232323
returner,0.6571428571428571
returner,0.7458333333333331
returner,0.858974358974359
returner,0.8300653594771242
returner,0.8804347826086957
explorer,0.5241935483870966
explorer,0.6254180602006688
explorer,0.6830065359477123
explorer,0.586734693877551
explorer,0.5955555555555555
explorer,0.7683823529411765
explorer,0.4949494949494948
explorer,0.5309597523219813
returner,0.725
explorer,0.5692307692307691
explorer,0.4663228155339806
explorer,0.5260180995475111
explorer,0.550802139037433
returner,0.8857142857142858
returner,0.676470588235294
explorer,0.48137254901960774
explorer,0.5618872549019607
returner,0.7777777777777778
returner,0.84375
returner,0.9791666666666666
explorer,0.3823529411764705
returner,0.8364779874213837
explorer,0.5283224400871459
explorer,0.7144249512670564
explorer,0.5795847750865051
returner,0.736111111111111
explorer,0.4785643070787635
returner,0.7399999999999999
explorer,0.690909090909091
returner,0.9714285714285714
returner,0.7338709677419357
explorer,0.9230769230769231
explorer,0.5599547511312215
returner,0.713131313131313
explorer,0.9365079365079365
explorer,0.5482142857142858
explorer,0.6550925925925927
returner,0.9166666666666667
returner,0.8201058201058201
explorer,0.5203125
explorer,0.6646341463414634
returner,0.8409090909090909
explorer,0.6400928792569659
returner,0.9920634920634921
explorer,0.5409663865546218
explorer,0.8246753246753247
explorer,0.6172839506172839
explorer,0.46524064171122986
returner,0.6
explorer,0.6157697121401752
returner,0.7803030303030302
explorer,0.4216216216216215
returner,0.81
returner,0.7366946778711484
explorer,0.6923076923076924
returner,0.5777777777777778
explorer,0.59
returner,0.8624338624338624
explorer,0.6222222222222225
explorer,0.7636363636363637
explorer,0.9100000000000001
returner,0.8888888888888888
explorer,0.5535444947209651
explorer,0.92
explorer,0.45647058823529396
returner,0.8107142857142857
explorer,0.48897058823529393
returner,0.8571428571428572
explorer,0.7763157894736842
returner,0.5623529411764704
returner,0.6742424242424242
returner,0.6919504643962847
returner,1.0
explorer,0.7469135802469137
returner,0.8125
returner,0.782608695652174
explorer,0.5259259259259258
explorer,0.8169642857142857
explorer,0.6704545454545454
returner,0.8465909090909091
explorer,0.7454545454545454
explorer,0.5863579474342928
returner,0.8648648648648649
returner,0.7967032967032966
explorer,0.924242424242424
explorer,0.7066666666666668
explorer,0.5518207282913166
returner,0.6904761904761906
returner,0.8214285714285714
explorer,0.5409457900807382
returner,0.9027777777777778
explorer,0.7444444444444445
explorer,0.7062499999999999
returner,0.8557692307692307
explorer,0.5550595238095238
explorer,0.6080246913580247
returner,0.7257551669316376
returner,0.8412698412698412
explorer,0.549579831932773
returner,0.8571428571428572
returner,0.7282608695652174
returner,0.6445012787723784
explorer,0.8392857142857143
returner,0.8030690537084398
explorer,0.6513002364066193
returner,0.875
returner,0.7634408602150538
returner,0.8518518518518519
returner,0.49473684210526325
explorer,0.7794117647058824
returner,0.8981481481481481
returner,0.725
returner,0.7899159663865545
returner,0.7500000000000001
explorer,0.7175925925925926
returner,1.0
returner,0.7564102564102563
explorer,0.6948717948717947
explorer,0.4369747899159661
returner,0.6384803921568627
returner,0.6448801742919389
explorer,0.9047619047619048
returner,0.696594427244582
returner,0.9814814814814815
explorer,0.629901960784314
explorer,0.5557142857142857
explorer,0.4172794117647058
explorer,0.8472222222222222
returner,0.6011029411764706
returner,0.7333333333333332
explorer,0.4005681818181818
explorer,0.6224489795918368
